Solution,D_RT,O_RT,R_RT,C_RT,D_TT,O_TT,R_TT,D_Cont,O_Cont,R_Cont,C_Cont,D_Ins,O_Ins,R_Ins,C_Ins,D_JLA,R_JLA,O_JLA,C_JLA
881,0.083061,1,0.256913,0.083307,0.058955,1.020594,0.02589,0.035097,0.067495,0.062095,0.058268,3.250293,1.662516,1.316379,1.872831,0.100653,0.056201,0.078276,0.368834
882,0.109516,1,0.232954,0.116847,0.011042,1.019401,0.048782,0.050672,0.027473,0.048711,0.041799,0.850995,2.200525,1.243815,1.782558,0.096156,0.116221,0.019122,0.394016
883,0.078658,1,0.278302,0.064453,0.048123,0.995888,0.047981,0.073246,0.004282,0.025423,0.019744,0.367965,3.605601,0.631088,2.191873,0.141033,0.131028,0.022617,0.413813
884,0.115493,1,0.220722,0.108218,0.059205,1.007215,0.015093,0.0609,0.02326,0.042325,0.058999,1.316289,2.140701,2.152235,1.860401,0.088717,0.073737,0.088429,0.379836
885,0.151054,1,0.220869,0.075026,0.017214,0.995994,0.040076,0.063254,0.02167,0.065249,0.036703,1.001979,2.759385,3.258142,2.745101,0.116611,0.074298,0.089895,0.365532
886,0.080292,1,0.269773,0.084973,0.057994,1.03709,0.001587,0.005339,0.044303,0.008876,0.030222,3.162361,1.23704,2.735739,0.279428,0.134714,0.085269,0.070912,0.425005
887,0.110658,1,0.306802,0.108579,0.036338,0.954351,0.068913,0.076546,0.056633,0.014219,0.031079,2.538235,1.956622,3.210305,1.662132,0.129547,0.116009,0.017964,0.413371
888,0.139082,1,0.219089,0.10799,0.021594,0.95466,0.034277,0.055641,0.011763,0.048203,0.054696,1.121574,4.201741,1.826238,0.125074,0.107406,0.056078,0.015483,0.381461
889,0.071447,1,0.235976,0.058922,0.056433,1.01474,0.024546,0.022195,0.045228,0.051092,0.007244,0.297991,1.84503,2.497707,0.75616,0.130108,0.108663,0.025927,0.397617
890,0.123764,1,0.240895,0.088483,0.034654,0.973601,0.007312,0.073331,0.065938,0.071978,0.057154,3.438288,1.884512,3.164698,0.715231,0.063981,0.125673,0.015616,0.363584
891,0.15228,1,0.234488,0.130216,0.040608,0.981674,0.074777,0.054184,0.060207,0.075075,0.030293,2.40712,1.35803,2.68486,1.781834,0.067321,0.078125,0.073161,0.370732
892,0.101593,1,0.267779,0.137952,0.030184,1.035438,0.012672,0.041433,0.026338,0.038308,0.039,2.320489,3.078098,0.67099,2.738484,0.137704,0.056503,0.042457,0.385582
893,0.150627,1,0.26443,0.122073,0.004607,0.952539,0.005852,0.023224,0.055946,0.008409,0.060842,3.010862,0.753442,3.2849,2.145955,0.120456,0.116511,0.089159,0.361233
894,0.064271,1,0.258137,0.133632,0.013286,1.03365,0.052009,0.050739,0.04686,0.047777,0.043613,1.464832,3.443726,0.282667,1.563656,0.125489,0.075579,0.084402,0.370894
895,0.106106,1,0.260812,0.117906,0.02271,1.012786,0.007124,0.069989,0.048137,0.019128,0.016296,4.043435,4.333867,0.736218,2.155608,0.073789,0.126072,0.091339,0.397825
896,0.131075,1,0.305804,0.133462,0.060813,1.023161,0.01862,0.002485,0.020136,0.067737,0.013956,1.671089,3.196836,3.146339,2.319582,0.106235,0.1023,0.085857,0.380622
897,0.066389,1,0.256025,0.132192,0.063026,0.978697,0.008271,0.056716,0.010934,0.051466,0.005557,0.837669,1.946487,0.154971,2.439646,0.071658,0.082494,0.029387,0.422281
898,0.067647,1,0.274531,0.071864,0.002201,0.959778,0.029403,0.01535,0.032121,0.072709,0.044312,1.737128,0.813071,3.019235,2.369659,0.072473,0.087354,0.088842,0.369984
899,0.137655,1,0.267946,0.061095,0.063647,1.020182,0.020891,0.015867,0.001466,0.011994,0.049419,2.535868,2.774632,0.607167,0.963233,0.113176,0.083339,0.050138,0.358806
900,0.124903,1,0.25468,0.09956,0.024922,0.971628,0.001318,0.062036,0.009205,0.066291,0.058695,0.680012,3.591996,0.357872,1.797812,0.097994,0.127356,0.038133,0.350327
901,0.122026,1,0.280118,0.059174,0.025895,1.030946,0.074382,0.066341,0.020697,0.070787,0.04751,2.117709,1.032293,2.385168,0.491582,0.071507,0.125321,0.060747,0.413537
902,0.14427,1,0.277577,0.084722,0.040217,1.037836,0.038117,0.047244,0.061455,0.017464,0.032474,3.995025,1.277542,0.792444,2.117904,0.133583,0.101207,0.034619,0.410756
903,0.092086,1,0.2532,0.054154,0.021228,1.015466,0.050801,0.056574,0.057894,0.046169,0.023075,3.547198,0.904118,0.907684,1.676387,0.101519,0.085702,0.085534,0.418021
904,0.131749,1,0.257207,0.112464,0.031643,1.007517,0.046104,0.031946,0.050476,0.006061,0.007378,0.683038,3.211471,0.661764,1.706467,0.140042,0.088696,0.07126,0.393532
905,0.091645,1,0.273268,0.052842,0.055707,1.027426,0.019815,0.051755,0.052829,0.009551,0.025296,0.286665,3.420489,0.76337,1.809785,0.087192,0.093118,0.036355,0.391451
906,0.138442,1,0.290487,0.067986,0.060416,1.023988,0.062932,0.034269,0.053523,0.016594,0.026491,3.349272,2.837563,0.744255,1.886405,0.132152,0.12926,0.037445,0.425296
907,0.104749,1,0.253335,0.075957,0.044262,0.963217,0.031766,0.042096,0.037758,0.031489,0.040103,2.017431,1.735712,1.504205,2.445607,0.115564,0.095858,0.052169,0.384511
908,0.106373,1,0.301665,0.057161,0.063292,1.000461,0.014639,0.067565,0.008085,0.02202,0.0543,1.272396,3.621353,1.414602,1.572767,0.117098,0.12384,0.021116,0.399103
909,0.074923,1,0.26047,0.085368,0.014103,1.00948,0.041425,0.031426,0.061813,0.080571,0.040021,3.565462,1.055445,1.080316,1.589969,0.131184,0.071728,0.034568,0.353254
910,0.066873,1,0.243621,0.111972,0.001353,0.984692,0.015164,0.016234,0.055692,0.067801,0.060582,0.931017,0.939117,2.916343,2.090125,0.084291,0.101392,0.072202,0.372535
911,0.109903,1,0.289017,0.107547,0.053382,1.015594,0.016637,0.034185,0.04321,0.061962,0.009275,3.142651,1.353886,2.619403,1.715397,0.092239,0.098916,0.056245,0.396298
912,0.146118,1,0.268588,0.073425,0.003018,1.022036,0.003868,0.048775,0.027743,0.054771,0.004798,0.726184,1.752676,2.994039,2.536694,0.086157,0.070026,0.071751,0.406588
913,0.143601,1,0.245782,0.10752,0.017151,1.021578,0.07367,0.069962,0.059105,0.038074,0.018176,3.895652,4.484949,0.956834,0.920573,0.085376,0.108894,0.082341,0.399772
914,0.093859,1,0.266005,0.111889,0.04164,1.027591,0.049819,0.079232,0.000248,0.04921,0.012095,2.033608,2.574829,2.030205,0.475082,0.118612,0.078906,0.071401,0.402912
915,0.152437,1,0.222446,0.108485,0.023967,0.99049,0.028533,0.028478,0.034068,0.00779,0.03312,3.049148,1.792634,0.465274,0.638014,0.122748,0.086478,0.050806,0.38122
916,0.104437,1,0.275763,0.085874,0.010464,1.010106,0.043687,0.003011,0.04516,0.071783,0.017486,1.289765,4.075399,1.342642,2.06516,0.123409,0.065294,0.017714,0.387927
917,0.072538,1,0.228328,0.069752,0.030582,1.023023,0.006084,0.074669,0.040517,0.063237,0.039102,3.341287,4.2108,0.236597,1.966819,0.079842,0.104926,0.06131,0.397436
918,0.134307,1,0.251793,0.125723,0.009751,0.979222,0.019337,0.00871,0.064348,0.009052,0.05344,2.649646,0.640728,0.541082,2.837265,0.113126,0.133667,0.037919,0.352585
919,0.132569,1,0.30296,0.055871,0.045038,0.956482,0.002007,0.016921,0.006055,0.042765,0.024427,1.407516,1.540379,2.286963,1.101413,0.131073,0.065508,0.083052,0.406042
920,0.129402,1,0.222786,0.063835,0.05946,1.028544,0.052451,0.053365,0.067604,0.011954,0.046043,2.039923,2.648033,2.985316,1.214703,0.102109,0.134134,0.078362,0.423929
921,0.117208,1,0.220783,0.116604,0.051056,0.969718,0.05433,0.04487,0.055104,0.009885,0.01286,3.82683,3.17019,2.463218,1.948308,0.095374,0.06273,0.080626,0.398129
922,0.0903,1,0.292041,0.11611,0.063767,1.028878,0.028015,0.03394,0.021375,0.034173,0.008601,1.55308,1.702944,0.970753,2.593501,0.106905,0.081595,0.019714,0.421655
923,0.074725,1,0.234246,0.060096,0.034127,0.995745,0.050879,0.033126,0.055479,0.022265,0.022926,1.06567,3.738038,2.825795,2.509838,0.132027,0.12111,0.067141,0.350805
924,0.13059,1,0.255304,0.124685,0.03681,1.028409,0.039154,0.018143,0.053369,0.008547,0.029223,2.803928,3.112049,2.520194,1.159057,0.131451,0.091042,0.09043,0.424465
925,0.126929,1,0.241794,0.104257,0.017725,0.962656,0.072461,0.024515,0.003979,0.026993,0.038791,2.791821,4.066679,2.903377,1.937777,0.111993,0.094696,0.088331,0.395986
926,0.076245,1,0.247627,0.10657,0.051232,0.986419,0.059229,0.049804,0.055876,0.069271,0.057746,0.755157,1.769845,1.786342,2.380661,0.081607,0.09491,0.029118,0.380487
927,0.086439,1,0.272766,0.122858,0.007446,0.952703,0.039849,0.010963,0.040747,0.042255,0.021813,3.349756,3.633089,1.47622,0.995976,0.066701,0.097583,0.090781,0.412501
928,0.135219,1,0.279587,0.100477,0.043067,1.01859,0.056135,0.067823,0.020581,0.054829,0.010627,1.796651,2.1695,3.137472,0.495997,0.086726,0.091952,0.059171,0.377984
929,0.109975,1,0.300545,0.125927,0.038384,0.982969,0.007283,0.030252,0.00338,0.063728,0.024958,1.622249,4.039637,0.408153,2.238505,0.081704,0.103951,0.018425,0.403428
930,0.082096,1,0.250506,0.056633,0.044864,1.026112,0.041569,0.055083,0.052993,0.016186,0.057881,1.505659,3.180082,0.985434,0.355092,0.110057,0.069869,0.049411,0.400391
931,0.071692,1,0.250851,0.099269,0.003351,0.958123,0.00809,0.025255,0.000604,0.040368,0.051033,0.745549,3.128893,3.602157,2.334779,0.088232,0.122426,0.041335,0.410261
932,0.071176,1,0.305452,0.123616,0.005577,0.973338,0.073075,0.024833,0.064652,0.070203,0.023541,1.587076,2.268834,1.144466,2.814938,0.106395,0.097051,0.076867,0.360119
933,0.115913,1,0.297063,0.10054,0.026877,1.013016,0.026986,0.011606,0.038234,0.032495,0.039581,1.1272,1.005671,1.474359,1.14808,0.093876,0.097175,0.033892,0.428851
934,0.098808,1,0.228501,0.131097,0.044912,1.037706,0.072688,0.067355,0.005724,0.047346,0.045513,2.445414,3.476046,2.683155,0.750667,0.082714,0.111907,0.050531,0.359333
935,0.117322,1,0.253666,0.106125,0.049297,1.000767,0.069156,0.035505,0.038149,0.01786,0.039974,2.636776,0.755378,2.28186,2.710612,0.063039,0.094197,0.071559,0.419194
936,0.110439,1,0.224985,0.118521,0.021171,0.982393,0.008584,0.035296,0.053642,0.039553,0.049196,3.106716,0.829766,2.859746,1.417752,0.08595,0.108016,0.052915,0.367851
937,0.111624,1,0.261266,0.13052,0.046475,1.034918,0.062145,0.004723,0.051904,0.008787,0.005594,1.437414,3.695332,0.370034,1.688476,0.114761,0.072683,0.032814,0.364655
938,0.130695,1,0.274737,0.07981,0.003713,0.999306,0.026231,0.056012,0.064798,0.046851,0.054766,4.068945,4.256632,2.666708,2.765071,0.06612,0.131681,0.021048,0.413208
939,0.090164,1,0.226121,0.085455,0.048174,0.982007,0.034624,0.008132,0.014945,0.059642,0.036823,3.837268,3.935229,1.093364,2.827732,0.127385,0.07901,0.050986,0.369248
940,0.098236,1,0.283061,0.058754,0.002539,0.964784,0.006774,0.074625,0.055744,0.066963,0.011866,2.011175,2.248101,2.776443,1.368346,0.12405,0.061043,0.083442,0.427219
941,0.107834,1,0.30326,0.096685,0.02783,0.982521,0.038389,0.045768,0.045487,0.06592,0.058176,1.495249,4.460897,0.398486,2.0938,0.074535,0.101657,0.077539,0.379508
942,0.101426,1,0.243388,0.117014,0.054082,1.038105,0.043477,0.058095,0.066902,0.082671,0.007497,3.663482,0.670068,1.11577,1.626587,0.111956,0.123422,0.051202,0.371881
943,0.115718,1,0.275245,0.099449,0.007543,1.021504,0.009061,0.006502,0.034181,0.039777,0.052041,3.149629,3.333905,0.344594,2.167342,0.077671,0.125529,0.039818,0.428558
944,0.103227,1,0.275426,0.074276,0.044558,0.998124,0.075335,0.078516,0.002082,0.078095,0.043251,3.381658,1.212922,2.059975,1.391586,0.092794,0.127312,0.082238,0.421528
945,0.100724,1,0.282849,0.115439,0.005091,1.034732,0.049681,0.041327,0.022123,0.065269,0.050288,0.581128,0.865197,1.557042,0.648466,0.091054,0.122348,0.090932,0.363813
946,0.139198,1,0.25256,0.078753,0.039914,0.969155,0.028759,0.055831,0.043632,0.009801,0.035323,1.072126,1.319765,3.318668,0.656646,0.131803,0.115854,0.014315,0.375386
947,0.149762,1,0.277947,0.13126,0.058273,1.037593,0.050539,0.066751,0.043843,0.050275,0.033008,1.280989,2.434599,3.278517,2.026145,0.067446,0.062622,0.075247,0.414518
948,0.129054,1,0.26832,0.109829,0.019063,0.978144,0.049412,0.031059,0.007785,0.068851,0.057569,3.929955,1.224313,1.174202,1.550167,0.140761,0.119168,0.026749,0.406986
949,0.116931,1,0.300487,0.114551,0.062772,1.025565,0.070387,0.02799,0.050286,0.063157,0.046769,2.041852,3.781357,1.877356,0.108939,0.087981,0.101762,0.038324,0.36166
950,0.107256,1,0.268005,0.05498,0.034733,0.986658,0.05976,0.031304,0.053898,0.035308,0.001443,1.125833,4.446586,0.879303,1.583535,0.070599,0.127493,0.076737,0.383023
951,0.118319,1,0.27715,0.067449,0.055533,0.956804,0.029041,0.059524,0.054609,0.013846,0.035164,2.584957,4.29743,1.160329,0.363788,0.140527,0.101067,0.081982,0.402061
952,0.082859,1,0.288169,0.091091,0.030237,0.982678,0.005789,0.019931,0.003145,0.042555,0.043459,0.44605,3.084416,2.136119,2.081049,0.118434,0.057965,0.08817,0.428988
953,0.148404,1,0.273665,0.064209,0.061171,1.000534,0.06843,0.035042,0.031695,0.059781,0.059665,4.013221,2.190459,2.337802,1.137583,0.135084,0.124051,0.090304,0.419562
954,0.106576,1,0.307107,0.113405,0.014393,0.956768,0.018282,0.012393,0.009329,0.065158,0.014455,3.984177,1.088401,2.072498,1.843867,0.074681,0.103337,0.090677,0.422446
955,0.127315,1,0.243239,0.109342,0.039452,1.033459,0.006664,0.002626,0.013116,0.053822,0.022653,1.606815,2.704371,0.98162,1.282988,0.135104,0.068032,0.085743,0.419037
956,0.107419,1,0.279415,0.067373,0.045335,0.982853,0.034444,0.042449,0.014346,0.068222,0.060534,3.175649,2.532012,2.564871,0.136624,0.13071,0.133187,0.046175,0.421965
957,0.153672,1,0.252921,0.076155,0.036792,0.994682,0.076852,0.031734,0.060406,0.041146,0.038235,3.584895,3.657655,1.056172,2.426231,0.108894,0.078422,0.065106,0.422167
958,0.089135,1,0.276951,0.08262,0.026992,1.013886,0.018553,0.011024,0.035824,0.018663,0.030909,1.698209,4.09242,2.018158,0.899743,0.092096,0.131554,0.079357,0.35538
959,0.134686,1,0.265163,0.117362,0.053897,1.031277,0.057224,0.011877,0.063077,0.049021,0.007662,1.17872,1.797038,1.329791,0.101189,0.074088,0.1285,0.013185,0.36309
960,0.074985,1,0.303593,0.130604,0.02816,1.036541,0.071752,0.015484,0.063871,0.07015,0.05499,0.394272,1.633557,1.943859,0.227155,0.129238,0.066462,0.037392,0.399342
961,0.140214,1,0.273741,0.066634,0.036724,1.030323,0.054455,0.075082,0.017788,0.043499,0.056418,2.504117,3.825371,0.274954,1.254281,0.107612,0.060454,0.0781,0.36798
962,0.096011,1,0.261744,0.091906,0.062738,0.953077,0.067458,0.05119,0.047748,0.063971,0.053122,2.160265,4.440102,1.176598,1.345344,0.115082,0.087941,0.081223,0.407234
963,0.093278,1,0.228393,0.076932,0.039244,0.96608,0.043176,0.009273,0.003287,0.047601,0.050479,2.245427,2.293112,0.407151,0.116344,0.06524,0.097711,0.053508,0.379726
964,0.117617,1,0.235112,0.06003,0.04433,1.026504,0.037816,0.037109,0.037959,0.006846,0.00266,0.691246,1.270321,1.800754,2.199831,0.097041,0.09066,0.04632,0.376239
965,0.071283,1,0.285867,0.062488,0.025911,0.954561,0.040561,0.025754,0.036697,0.024201,0.019318,1.63302,4.403731,3.411374,0.838786,0.092513,0.131991,0.085462,0.354955
966,0.134419,1,0.255084,0.133827,0.04311,1.02374,0.04641,0.022631,0.009145,0.042641,0.023713,0.344277,1.820361,2.613044,0.114412,0.115416,0.064151,0.065944,0.366262
967,0.146499,1,0.256679,0.068214,0.050736,1.033844,0.035632,0.046442,0.004215,0.041469,0.048648,2.091559,0.774348,2.673765,0.752233,0.129668,0.062535,0.075615,0.423574
968,0.087548,1,0.296543,0.095428,0.026563,1.032789,0.069812,0.077755,0.058173,0.011438,0.002115,3.239679,1.040096,0.149631,1.269716,0.135186,0.104299,0.055948,0.427401
969,0.141612,1,0.235389,0.092454,0.041106,1.002708,0.066208,0.027509,0.030825,0.028163,0.014226,2.45709,2.410043,1.933618,0.397902,0.063861,0.068266,0.018353,0.378349
970,0.111553,1,0.253392,0.129257,0.017361,0.980468,0.002416,0.012285,0.001203,0.028734,0.049859,0.780276,1.472628,0.888436,1.267006,0.13102,0.126618,0.015425,0.380416
971,0.114815,1,0.301988,0.115547,0.055164,0.999017,0.015002,0.012912,0.029879,0.083926,0.00885,2.555804,1.4759,1.033163,2.791763,0.112872,0.077064,0.080815,0.396156
972,0.103696,1,0.241579,0.127728,0.009672,0.997683,0.051827,0.045388,0.025673,0.074434,0.025717,2.95596,0.908797,1.630583,2.095384,0.086558,0.095232,0.027169,0.378557
973,0.074824,1,0.274022,0.061732,0.056243,1.021289,0.061337,0.043715,0.000923,0.014024,0.023009,3.458249,3.850324,0.533438,0.588865,0.079265,0.064997,0.072047,0.391364
974,0.141996,1,0.224103,0.095988,0.038802,0.957758,0.035597,0.056217,0.017128,0.012601,0.05193,0.228263,3.815556,2.387181,2.088027,0.0732,0.122275,0.014813,0.392519
975,0.111129,1,0.264001,0.081573,0.02261,1.034811,0.017349,0.020457,0.016242,0.080138,0.035101,0.8257,1.896953,0.546574,1.776016,0.079716,0.067259,0.048269,0.390156
976,0.129273,1,0.305684,0.133337,0.032027,1.032631,0.039308,0.079003,0.013631,0.07108,0.010786,3.241428,4.49434,1.634827,2.842401,0.099033,0.086216,0.019642,0.374491
977,0.083406,1,0.223714,0.057462,0.017119,1.034643,0.005946,0.031535,0.064284,0.033453,0.019217,3.695117,4.455557,1.500994,0.549845,0.071331,0.115583,0.036552,0.41933
978,0.107523,1,0.261015,0.140533,0.046232,1.01574,0.021208,0.04549,0.016437,0.014935,0.010867,3.747326,3.807281,3.509931,0.343704,0.117778,0.092288,0.060624,0.419864
979,0.142937,1,0.249148,0.137702,0.061951,1.023704,0.002996,0.004993,0.031297,0.059449,0.025394,2.020266,2.347169,2.898152,0.815252,0.087003,0.108523,0.014572,0.398657
980,0.066148,1,0.281218,0.122774,0.027457,0.959901,0.067098,0.072748,0.066175,0.04167,0.017215,0.206395,3.769397,1.523661,1.453755,0.134854,0.099508,0.039854,0.418604
981,0.132301,1,0.249593,0.082491,0.05025,0.997974,0.039463,0.009478,0.0486,0.04048,0.04445,2.523443,3.143951,2.947416,0.785079,0.088395,0.122161,0.078861,0.359762
982,0.111411,1,0.237462,0.134771,0.036112,0.954904,0.067316,0.056482,0.009411,0.047901,0.038521,2.237716,4.378169,0.594786,0.651902,0.086189,0.063058,0.046761,0.429359
983,0.107728,1,0.283624,0.136747,0.056599,0.992742,0.033381,0.051496,0.05777,0.031084,0.034859,2.927266,3.220373,1.009008,0.25912,0.102784,0.08442,0.048699,0.391593
984,0.076168,1,0.244843,0.052585,0.042544,0.967404,0.047205,0.072345,0.019608,0.043772,0.015924,0.939629,2.225501,2.70741,1.680785,0.082776,0.120355,0.012943,0.383478
985,0.132374,1,0.295495,0.11473,0.005281,0.977992,0.011916,0.055869,0.048455,0.040086,0.018584,3.975148,4.04916,1.807768,2.372085,0.132855,0.076961,0.07115,0.366689
986,0.093787,1,0.265052,0.08627,0.038729,0.991484,0.043812,0.029517,0.017172,0.043541,0.052244,2.825213,1.08604,2.701499,1.85061,0.096551,0.067717,0.078415,0.366912
987,0.112963,1,0.260411,0.090631,0.003698,0.990988,0.072489,0.037803,0.031992,0.064738,0.05264,1.936353,2.105322,0.320164,2.51469,0.134544,0.061319,0.080335,0.420058
988,0.099125,1,0.22566,0.067532,0.027039,0.98345,0.054233,0.009659,0.003466,0.059019,0.045924,3.700042,0.658893,2.574144,1.09183,0.08689,0.133872,0.022537,0.411115
989,0.071911,1,0.260636,0.077503,0.050209,0.955931,0.074303,0.017688,0.019708,0.034906,0.007695,0.964942,3.677531,3.125949,0.387846,0.113342,0.126244,0.061763,0.364328
990,0.115401,1,0.229706,0.11749,0.002811,0.991241,0.010144,0.017071,0.037129,0.038156,0.043388,3.226104,0.739191,0.246218,1.173988,0.114394,0.059016,0.086337,0.360806
991,0.124578,1,0.231873,0.087896,0.015124,1.035802,0.036703,0.061112,0.0658,0.041388,0.006572,1.19683,2.319541,3.453177,1.170509,0.070471,0.107768,0.013682,0.376891
992,0.116138,1,0.290647,0.07869,0.030701,1.021935,0.056845,0.051357,0.062384,0.020543,0.055429,3.672387,1.696601,0.586086,0.39271,0.097049,0.071044,0.029864,0.398514
993,0.077754,1,0.289106,0.083253,0.006386,0.965116,0.070278,0.036964,0.020078,0.02847,0.025516,2.569435,3.273303,1.622052,2.133423,0.110729,0.105546,0.026383,0.409129
994,0.07447,1,0.272622,0.08241,0.049085,1.030189,0.023931,0.019736,0.06212,0.082745,0.037356,4.049047,1.030772,1.882602,0.67773,0.080226,0.075004,0.091475,0.384983
995,0.109195,1,0.273541,0.124349,0.01093,0.986064,0.065741,0.04527,0.011966,0.010461,0.048339,1.694149,2.488193,2.543656,0.490162,0.115195,0.082626,0.019317,0.38487
996,0.065404,1,0.261637,0.12613,0.054928,0.973734,0.053187,0.033077,0.041303,0.021009,0.055828,1.519681,4.408034,3.200497,2.5337,0.089397,0.06674,0.045008,0.425619
997,0.151692,1,0.272875,0.119022,0.012005,0.994493,0.076592,0.059371,0.033235,0.025681,0.049933,1.950424,4.313083,1.165174,1.945296,0.106266,0.113872,0.023838,0.368948
998,0.113973,1,0.22131,0.12801,0.055542,1.019188,0.019042,0.032983,0.031341,0.051914,0.037544,1.432424,3.526686,1.189872,2.240985,0.142544,0.079555,0.017333,0.354353
999,0.105278,1,0.22923,0.072259,0.00649,0.994205,0.018155,0.009027,0.041298,0.021095,0.01667,2.00468,2.865534,3.599169,1.477365,0.075809,0.117463,0.060341,0.375622
1000,0.146479,1,0.279851,0.059324,0.035925,0.949026,0.072147,0.027656,0.04025,0.011645,0.032274,3.048642,0.617489,3.408715,2.374305,0.064759,0.103871,0.048906,0.412003
1001,0.09546,1,0.278953,0.134984,0.013483,1.033791,0.026615,0.034741,0.031426,0.050329,0.038038,2.371425,1.246253,3.171816,2.277452,0.072881,0.075285,0.085108,0.407112
1002,0.135345,1,0.290115,0.096115,0.03392,1.031835,0.032842,0.071723,0.053702,0.069048,0.030951,3.364441,4.392098,2.646249,0.444248,0.064396,0.093662,0.026543,0.378227
1003,0.087941,1,0.275907,0.086806,0.05324,0.96451,0.031157,0.027752,0.048084,0.010314,0.012819,3.343428,2.36254,2.264919,2.013547,0.103148,0.084793,0.060119,0.390752
1004,0.072802,1,0.292766,0.123548,0.033506,1.030491,0.021978,0.045866,0.013805,0.033141,0.029308,2.530618,4.186304,1.410631,1.821165,0.081338,0.114462,0.088699,0.384726
1005,0.111957,1,0.240197,0.117217,0.058475,0.955853,0.00266,0.078827,0.058283,0.046274,0.003592,1.6172,3.297879,2.875628,2.631396,0.101346,0.096859,0.074215,0.364042
1006,0.064447,1,0.261536,0.054583,0.040918,1.029864,0.025657,0.072926,0.016882,0.036496,0.054047,0.791149,0.684151,1.816631,0.984987,0.112426,0.08187,0.014977,0.361569
1007,0.095954,1,0.305913,0.053542,0.010838,1.002423,0.0319,0.030796,0.028837,0.011789,0.04147,2.921717,3.738865,3.471192,1.126766,0.08913,0.087476,0.039552,0.430112
1008,0.144076,1,0.244961,0.066459,0.049742,1.031684,0.058796,0.044434,0.047191,0.022969,0.042792,1.215654,4.522433,3.065982,2.420854,0.083578,0.12401,0.05433,0.367402
1009,0.102704,1,0.230806,0.066715,0.057542,1.013666,0.03717,0.023365,0.007973,0.011331,0.016639,1.749618,1.727195,1.791423,2.620676,0.138749,0.088449,0.042078,0.413961
1010,0.094433,1,0.229104,0.1,0.01211,0.967691,0.060522,0.036166,0.040893,0.035006,0.050154,1.886808,0.715356,3.262442,0.409593,0.136493,0.077137,0.056673,0.36762
1011,0.088613,1,0.254926,0.136528,0.002671,0.957597,0.059413,0.064993,0.065188,0.070649,0.011809,1.009125,3.843998,1.059968,1.98904,0.097492,0.057309,0.078045,0.377871
1012,0.123501,1,0.233512,0.123305,0.011512,0.990023,0.062869,0.071948,0.007724,0.058921,0.044537,0.187924,1.387336,1.265388,0.160943,0.138004,0.133402,0.070991,0.385118
1013,0.103761,1,0.243792,0.111714,0.005999,1.011848,0.076735,0.060809,0.022282,0.050957,0.010402,0.98586,2.395279,1.324909,1.14621,0.076258,0.088529,0.066937,0.376304
1014,0.08255,1,0.287634,0.121008,0.036274,0.951258,0.029161,0.04796,0.021202,0.023358,0.011525,3.524758,3.945557,2.514323,2.384387,0.132909,0.097852,0.023144,0.39048
1015,0.066599,1,0.259761,0.054026,0.012861,0.990262,0.065538,0.012486,0.047858,0.013414,0.010143,3.125115,2.218067,0.195674,0.367496,0.066434,0.109339,0.065165,0.411304
1016,0.083571,1,0.292599,0.079729,0.010019,1.026301,0.031177,0.050943,0.047153,0.069763,0.057605,2.304268,0.709207,1.558322,1.607214,0.119211,0.074604,0.014201,0.36849
1017,0.141543,1,0.266847,0.100998,0.027429,0.999103,0.030517,0.005866,0.010321,0.053514,0.01296,3.510228,4.105551,2.755313,2.76156,0.089863,0.062667,0.011668,0.429988
1018,0.119316,1,0.263802,0.139316,0.024678,0.998322,0.066368,0.024705,0.002339,0.07756,0.040829,3.560741,4.283398,1.994001,2.25833,0.123833,0.07986,0.082917,0.370779
1019,0.065921,1,0.298115,0.08059,0.032137,0.976618,0.073925,0.011204,0.027543,0.048251,0.044205,0.570068,3.140127,2.070533,1.250041,0.06699,0.090377,0.066838,0.351733
1020,0.132671,1,0.293702,0.087493,0.021039,0.999753,0.052908,0.042733,0.016752,0.063846,0.020051,1.825519,4.219867,0.766107,2.824197,0.069705,0.063616,0.070721,0.412124
1021,0.134973,1,0.274962,0.066604,0.006846,0.978236,0.021574,0.077176,0.003093,0.067999,0.01729,1.30341,1.548259,1.520553,0.999549,0.097757,0.072249,0.063709,0.419722
1022,0.105174,1,0.234657,0.053164,0.005195,1.0359,0.060058,0.009181,0.058752,0.062549,0.006623,1.36705,1.55109,2.957942,1.608124,0.071167,0.063769,0.057739,0.401269
1023,0.121566,1,0.22981,0.127073,0.06394,1.031912,0.050376,0.012676,0.052257,0.062153,0.053909,1.39473,3.034456,2.692014,1.691927,0.104897,0.104604,0.029326,0.391795
