Solution,D_RT,O_RT,R_RT,C_RT,D_TT,O_TT,R_TT,D_Cont,O_Cont,R_Cont,C_Cont,D_Ins,O_Ins,R_Ins,C_Ins,D_JLA,R_JLA,O_JLA,C_JLA
881,0.098949,1,0.224144,0.092564,0.036157,0.068058,0.072663,0.10611,0.105878,0.038119,0.060179,2.161675,1.373605,3.520435,1.918985,0.145907,0.158549,0.058019,0.376565
882,0.060044,1,0.231431,0.081544,0.029152,0.102313,0.037008,0.091526,0.105331,0.089145,0.037342,0.567722,0.169182,1.896975,1.491967,0.162239,0.153455,0.088158,0.350387
883,0.098805,1,0.221084,0.05404,0.0046,0.08781,0.042668,0.09454,0.104132,0.107474,0.003547,3.51357,1.727306,0.726414,0.401733,0.113913,0.130216,0.067605,0.389532
884,0.10404,1,0.192687,0.065769,0.025987,0.072305,0.015884,0.081661,0.063111,0.104765,0.033933,0.304758,3.104737,3.303267,2.025324,0.141975,0.137579,0.04694,0.352615
885,0.083103,1,0.20014,0.105001,0.04453,0.113183,0.064821,0.09673,0.056129,0.092341,0.043087,2.663648,1.091317,3.703653,2.708216,0.117267,0.093905,0.029096,0.327045
886,0.084499,1,0.211091,0.086133,0.013627,0.089206,0.076864,0.052859,0.129126,0.039509,0.028373,3.323622,1.965423,3.936553,1.03704,0.100053,0.128325,0.081456,0.336363
887,0.026329,1,0.206116,0.124157,0.020359,0.038666,0.058133,0.059313,0.115858,0.104292,0.000811,3.928009,0.693376,3.410829,2.207882,0.094181,0.155357,0.047884,0.377738
888,0.089194,1,0.203799,0.083758,0.044077,0.028127,0.035045,0.102499,0.104636,0.097775,0.031238,1.365495,2.126841,2.864686,0.175339,0.099553,0.118427,0.063443,0.352312
889,0.028685,1,0.210797,0.078551,0.041638,0.07247,0.035724,0.085907,0.098175,0.044964,0.034893,1.666935,2.179764,2.818018,0.534285,0.099052,0.107718,0.032365,0.390302
890,0.082492,1,0.204763,0.060121,0.027615,0.034311,0.03212,0.073369,0.113724,0.042207,0.045951,2.416782,2.520529,4.348733,2.009275,0.1134,0.161398,0.075536,0.362266
891,0.026393,1,0.176755,0.073213,0.028338,0.087547,0.008326,0.087153,0.060097,0.072277,0.017781,1.898521,0.130947,2.196715,2.338999,0.140142,0.124435,0.085881,0.388462
892,0.070759,1,0.237695,0.070319,0.010813,0.032543,0.038962,0.122421,0.124478,0.096306,0.037129,1.272091,0.289391,2.349402,2.155263,0.157878,0.083272,0.046639,0.326577
893,0.074696,1,0.179583,0.067633,0.002808,0.083263,0.031444,0.071875,0.056893,0.091212,0.052935,0.461777,1.103257,4.492018,2.211714,0.111688,0.130575,0.021363,0.386909
894,0.068472,1,0.176563,0.095287,0.028998,0.080353,0.036331,0.123318,0.080603,0.106247,0.010784,1.300305,3.14453,0.707632,0.781577,0.095581,0.129259,0.042991,0.335037
895,0.07869,1,0.230289,0.076842,0.022397,0.104137,0.064419,0.116884,0.089172,0.090113,0.02273,1.480297,2.164157,4.283401,0.530597,0.145054,0.134572,0.023449,0.369719
896,0.101081,1,0.198784,0.119703,0.024915,0.065387,0.059169,0.101303,0.06828,0.059356,0.044098,0.712072,0.139178,4.365393,2.219196,0.136521,0.144232,0.046351,0.367299
897,0.064738,1,0.173128,0.122358,0.033507,0.108911,0.047822,0.096219,0.069346,0.062713,0.042179,2.51269,0.556814,3.368183,1.472357,0.145129,0.106096,0.035571,0.388719
898,0.074287,1,0.192085,0.055397,0.003368,0.036193,0.044273,0.087843,0.0588,0.045761,0.030202,0.925569,1.967663,3.31063,2.105197,0.146443,0.113202,0.042645,0.404831
899,0.088502,1,0.21977,0.093339,0.039211,0.047639,0.073414,0.123744,0.075219,0.042961,0.007485,0.803296,3.006382,1.293344,1.718205,0.144305,0.096186,0.024287,0.38851
900,0.11297,1,0.186852,0.128511,0.013107,0.079447,0.006383,0.092712,0.065722,0.106156,0.005278,0.822508,3.252944,3.29764,2.273498,0.142455,0.15809,0.021943,0.338546
901,0.048449,1,0.154595,0.063964,0.03646,0.034373,0.027346,0.104289,0.109761,0.085838,0.049195,2.682066,1.024538,2.835834,0.892954,0.105325,0.152904,0.059584,0.373155
902,0.097498,1,0.207823,0.053649,0.014999,0.082635,0.069084,0.075901,0.082996,0.082744,0.025805,1.210983,2.974166,1.439588,2.606914,0.090685,0.107377,0.063995,0.345152
903,0.114333,1,0.206804,0.117176,0.022509,0.093076,0.02124,0.079542,0.066914,0.09417,0.030377,2.060598,1.031201,2.788058,0.846534,0.156162,0.108746,0.08039,0.390446
904,0.048874,1,0.206415,0.080999,0.038202,0.10689,0.00234,0.067873,0.063028,0.052707,0.03822,1.555556,2.924616,1.635707,0.927675,0.160438,0.130507,0.079914,0.358364
905,0.086972,1,0.163037,0.097567,0.032604,0.112082,0.07538,0.125353,0.120642,0.103727,0.038148,2.033012,1.527028,2.054967,0.449565,0.112854,0.097866,0.062623,0.363456
906,0.113414,1,0.184235,0.120796,0.015197,0.052352,0.002685,0.101348,0.120706,0.10082,0.043945,3.101254,1.785368,2.764464,2.676552,0.097291,0.096447,0.083206,0.355111
907,0.039765,1,0.200252,0.112801,0.02397,0.100952,0.006888,0.067811,0.059124,0.035101,0.023496,0.894128,2.266981,2.561815,0.936549,0.115619,0.156614,0.060961,0.387724
908,0.044624,1,0.181572,0.131989,0.01849,0.093812,0.031116,0.088923,0.085396,0.068063,0.03646,3.389718,1.741522,2.385227,2.370698,0.116737,0.131355,0.040899,0.357844
909,0.066934,1,0.233446,0.121085,0.033146,0.040404,0.033578,0.077349,0.113092,0.032591,0.055768,0.9188,0.561522,1.5464,1.296724,0.109903,0.112211,0.020772,0.371884
910,0.110545,1,0.242353,0.111893,0.016414,0.058476,0.014844,0.095907,0.074532,0.055936,0.030931,1.832199,1.556431,2.226555,2.636983,0.126163,0.096751,0.057418,0.404582
911,0.076776,1,0.240319,0.064686,0.04193,0.096124,0.035901,0.096829,0.059371,0.062472,0.019068,1.455312,1.313225,3.722928,1.374545,0.161328,0.158154,0.032194,0.370751
912,0.110255,1,0.185607,0.131788,0.031329,0.080489,0.047936,0.118774,0.119654,0.054008,0.032419,3.60562,0.152469,3.9438,1.777993,0.155081,0.086528,0.07383,0.386429
913,0.046279,1,0.200708,0.070292,0.033742,0.078781,0.016101,0.070452,0.124336,0.046872,0.010433,1.361851,1.195161,4.291919,1.490135,0.09885,0.156551,0.098345,0.340441
914,0.07211,1,0.175346,0.091399,0.008089,0.087436,0.053537,0.124663,0.081411,0.106342,0.000667,1.323855,0.205191,2.603007,0.274683,0.11288,0.142691,0.082293,0.344021
915,0.043455,1,0.166021,0.066889,0.028614,0.030846,0.045485,0.105013,0.053515,0.039269,0.008166,1.475186,3.304348,4.404633,0.228757,0.092989,0.08443,0.036023,0.328697
916,0.08882,1,0.177676,0.066309,0.02647,0.030381,0.048167,0.081747,0.117522,0.030767,0.046325,3.275856,1.258263,3.382937,2.50578,0.098116,0.106594,0.065105,0.362881
917,0.048152,1,0.227723,0.100878,0.003177,0.033224,0.071701,0.079891,0.116297,0.088697,0.030627,2.391358,0.702878,3.87642,0.873861,0.11514,0.104928,0.052694,0.376192
918,0.048815,1,0.159175,0.077917,0.00265,0.048987,0.029506,0.103265,0.0796,0.080905,0.017118,0.637372,3.108617,3.239748,1.028806,0.095231,0.097126,0.044731,0.381156
919,0.084242,1,0.193644,0.134655,0.027587,0.098263,0.014148,0.048451,0.053398,0.048029,0.008894,0.588258,0.547856,2.164565,1.456207,0.125642,0.143922,0.03286,0.345794
920,0.047719,1,0.169664,0.068858,0.02449,0.050447,0.0457,0.088881,0.123031,0.058172,0.020455,3.234206,2.497014,4.010231,2.101802,0.112664,0.082884,0.071963,0.392492
921,0.089577,1,0.187431,0.12579,0.04727,0.05165,0.022936,0.106394,0.124718,0.083864,0.016519,1.293426,0.70699,2.040878,0.358227,0.114259,0.08302,0.062044,0.391367
922,0.094199,1,0.194783,0.120272,0.022336,0.101396,0.007537,0.086469,0.080477,0.045095,0.033994,0.948413,0.772225,1.693263,2.200165,0.162356,0.152549,0.068028,0.380109
923,0.101284,1,0.155165,0.135401,0.051119,0.092414,0.018584,0.057878,0.070721,0.039085,0.027332,1.883725,0.805638,4.652012,0.57082,0.118642,0.139638,0.087571,0.327786
924,0.047923,1,0.178487,0.102171,0.021179,0.092204,0.034913,0.120872,0.120499,0.043615,0.056465,4.005981,3.048087,2.047771,0.373933,0.136314,0.157857,0.086938,0.341206
925,0.063676,1,0.223849,0.135595,0.038827,0.108401,0.009016,0.09379,0.059658,0.071121,0.018462,3.495432,1.666064,0.928502,0.179792,0.125786,0.107871,0.061545,0.353627
926,0.103168,1,0.200989,0.092409,0.005591,0.089524,0.040124,0.09949,0.056515,0.077976,0.002409,2.204566,1.600938,3.951648,1.110917,0.132218,0.132338,0.0864,0.339835
927,0.029703,1,0.242222,0.089332,0.027282,0.109143,0.015786,0.120234,0.127199,0.036672,0.059254,2.085841,0.863751,1.676824,0.808991,0.154717,0.092194,0.086059,0.333018
928,0.080847,1,0.239401,0.05717,0.023389,0.098817,0.003765,0.070389,0.082037,0.068441,0.046989,0.851558,2.946708,3.344353,0.14004,0.105889,0.134912,0.07861,0.337307
929,0.073738,1,0.225218,0.089522,0.017086,0.101259,0.054949,0.0805,0.05364,0.101282,0.016228,1.592247,1.245202,4.359746,0.676576,0.130234,0.090483,0.083074,0.362605
930,0.111976,1,0.184754,0.126395,0.021567,0.081398,0.046398,0.10708,0.073356,0.063887,0.018237,2.348537,1.087756,3.356902,0.982792,0.118172,0.097778,0.045018,0.343887
931,0.08639,1,0.235748,0.090113,0.030359,0.088138,0.020845,0.076743,0.05446,0.09212,0.00387,0.736604,1.620632,1.278037,1.577791,0.087283,0.13519,0.038715,0.377906
932,0.028615,1,0.220376,0.061032,0.03629,0.087345,0.0201,0.07206,0.102341,0.107839,0.048535,2.877989,0.804046,3.124805,1.622628,0.093249,0.109773,0.03461,0.377126
933,0.038579,1,0.243108,0.124572,0.048551,0.074967,0.0093,0.078947,0.102846,0.102334,0.014859,3.154951,0.134638,2.673443,0.58758,0.109546,0.144124,0.053844,0.328453
934,0.076654,1,0.160563,0.076637,0.040359,0.068369,0.02475,0.121267,0.098592,0.037236,0.024553,1.576734,1.670413,3.42216,1.266818,0.093289,0.083411,0.039801,0.37755
935,0.063538,1,0.163844,0.095247,0.047825,0.089051,0.046957,0.095321,0.053048,0.066508,0.040457,3.426911,2.259567,2.655266,2.25116,0.12133,0.106298,0.03964,0.351675
936,0.11381,1,0.178007,0.129102,0.042198,0.094302,0.051396,0.122716,0.112326,0.082223,0.015223,1.399202,0.380129,1.925825,1.167702,0.13072,0.094793,0.095705,0.342744
937,0.030702,1,0.161912,0.105024,0.003627,0.09646,0.045885,0.100698,0.074195,0.095747,0.039411,3.943009,1.862631,4.570019,1.370575,0.138433,0.146537,0.066822,0.390843
938,0.028878,1,0.190338,0.065167,0.039772,0.052385,0.045588,0.063228,0.076846,0.042041,0.043703,2.381803,1.769175,3.021658,2.585413,0.108778,0.114841,0.025245,0.339484
939,0.026832,1,0.198546,0.098481,0.035618,0.084273,0.042979,0.113419,0.123463,0.072138,0.015474,0.728768,2.958124,4.014399,2.50999,0.119184,0.085796,0.097283,0.342155
940,0.09482,1,0.211852,0.103943,0.015052,0.034429,0.038213,0.090589,0.072389,0.05559,0.019915,1.374785,0.319178,1.812891,0.171962,0.129731,0.124823,0.050204,0.400949
941,0.071967,1,0.237768,0.053672,0.03877,0.115057,0.071537,0.100407,0.076427,0.092803,0.009096,0.537349,3.246218,3.561594,1.996479,0.151799,0.096913,0.06531,0.379718
942,0.08239,1,0.183101,0.127507,0.040735,0.088707,0.011635,0.065278,0.118135,0.046936,0.039062,1.764601,3.274992,3.870843,2.166209,0.126578,0.147306,0.055075,0.3784
943,0.026489,1,0.227026,0.070817,0.015462,0.095986,0.032262,0.069691,0.063997,0.087545,0.005059,4.206803,2.902361,4.275276,1.152937,0.126116,0.11641,0.066517,0.358
944,0.062448,1,0.15661,0.051296,0.009045,0.106519,0.043522,0.079245,0.099582,0.053283,0.043031,2.002379,0.355879,4.318709,1.841117,0.157598,0.116582,0.03425,0.325395
945,0.029657,1,0.216961,0.121432,0.018474,0.037992,0.058069,0.123947,0.054971,0.106126,0.049859,1.520276,1.512851,2.549202,0.964001,0.135128,0.135351,0.08474,0.345453
946,0.093834,1,0.237124,0.062688,0.007313,0.092616,0.041838,0.108017,0.07584,0.084783,0.046524,0.882483,1.752888,3.137477,1.835677,0.159693,0.132611,0.065175,0.360132
947,0.08225,1,0.235391,0.089458,0.029345,0.09872,0.007398,0.050803,0.123392,0.033494,0.008634,1.633642,0.654687,3.193785,1.974165,0.115762,0.13727,0.075769,0.379746
948,0.03074,1,0.164318,0.057105,0.018984,0.11113,0.01663,0.103764,0.119472,0.075662,0.034491,0.998275,1.397788,1.622596,0.11177,0.147784,0.10017,0.071005,0.398697
949,0.052814,1,0.222676,0.056653,0.050404,0.031052,0.062707,0.084433,0.086137,0.095861,0.03469,3.440829,1.139292,4.594374,1.135677,0.088197,0.150154,0.071286,0.353982
950,0.090974,1,0.157733,0.116918,0.004731,0.066807,0.062531,0.121658,0.070979,0.1028,0.037905,1.127157,0.192951,1.34788,1.542461,0.1022,0.116017,0.045678,0.354212
951,0.032646,1,0.224536,0.053523,0.028164,0.10111,0.051042,0.059771,0.119148,0.053883,0.041473,1.329818,2.832179,4.374674,0.913601,0.138332,0.132447,0.051583,0.34255
952,0.061079,1,0.240663,0.119907,0.041288,0.058901,0.029068,0.083335,0.079497,0.057058,0.055825,1.798795,1.45952,2.117793,1.107543,0.154869,0.142986,0.042546,0.363571
953,0.091071,1,0.166547,0.124932,0.034763,0.086614,0.023702,0.065526,0.086308,0.105006,0.043646,3.556952,2.265006,3.249455,1.783099,0.112462,0.117074,0.021216,0.356475
954,0.054243,1,0.221366,0.115345,0.046526,0.10763,0.074916,0.077989,0.101644,0.108959,0.042289,1.92486,2.287718,1.089316,0.178743,0.087099,0.098473,0.044054,0.395247
955,0.090807,1,0.220593,0.063787,0.03193,0.093355,0.053438,0.068706,0.094972,0.08431,0.044744,0.50527,0.526328,0.988943,1.720489,0.14843,0.12395,0.056071,0.39036
956,0.099268,1,0.177491,0.105342,0.012813,0.112821,0.06962,0.056618,0.122466,0.072185,0.037641,0.797286,1.291974,2.683323,0.876342,0.125031,0.116023,0.085587,0.36639
957,0.042028,1,0.166054,0.111957,0.026532,0.105125,0.031027,0.085254,0.073906,0.051375,0.011347,1.451693,2.412207,3.81643,2.493385,0.127488,0.088618,0.035019,0.384356
958,0.086479,1,0.217965,0.087981,0.006634,0.097995,0.068208,0.110027,0.085815,0.067862,0.0535,3.579726,2.455519,2.277416,2.318582,0.102811,0.137097,0.061737,0.383659
959,0.060137,1,0.191362,0.113698,0.025296,0.092059,0.055353,0.0884,0.079102,0.100015,0.046707,3.859183,1.990204,3.628389,1.910293,0.163923,0.157989,0.073001,0.384417
960,0.033343,1,0.183414,0.078493,0.049392,0.075615,0.037444,0.11113,0.083374,0.04477,0.059792,3.200501,3.156785,2.629406,1.527642,0.101084,0.125913,0.083314,0.377455
961,0.035353,1,0.193153,0.06489,0.020065,0.114377,0.025463,0.081891,0.066681,0.106835,0.015843,2.710861,0.723631,1.310744,0.701225,0.155044,0.094708,0.031144,0.373786
962,0.091241,1,0.205298,0.129903,0.03846,0.06853,0.020321,0.053964,0.118895,0.048399,0.007632,1.622705,2.129347,0.761444,0.132398,0.149205,0.091545,0.098496,0.397649
963,0.053709,1,0.198051,0.0844,0.021061,0.034007,0.06002,0.11442,0.092466,0.100484,0.00897,1.716075,3.008552,4.371208,1.360091,0.101903,0.15242,0.083395,0.329806
964,0.027745,1,0.222457,0.071237,0.013354,0.071726,0.03521,0.12657,0.07984,0.086322,0.046154,1.054391,2.561378,3.079259,2.059229,0.089703,0.107922,0.085105,0.368558
965,0.097844,1,0.175818,0.116536,0.030532,0.082238,0.002281,0.098181,0.075775,0.047411,0.045375,3.409954,2.297268,3.397916,0.16085,0.116994,0.125957,0.047286,0.393406
966,0.10145,1,0.222881,0.117377,0.016641,0.051102,0.020708,0.050743,0.076159,0.031572,0.058964,0.971329,0.42496,1.651446,0.299243,0.14057,0.128784,0.080178,0.367384
967,0.048386,1,0.220669,0.063666,0.042713,0.048312,0.05442,0.052574,0.111438,0.057648,0.014927,1.203806,2.765442,2.920251,0.505967,0.124877,0.138917,0.046226,0.377187
968,0.104367,1,0.175022,0.114528,0.04236,0.044272,0.002731,0.049944,0.049781,0.103336,0.046215,3.569206,0.631535,2.073426,1.903151,0.113525,0.119367,0.029913,0.383928
969,0.049583,1,0.218897,0.140701,0.007854,0.025949,0.025561,0.103997,0.059707,0.087436,0.020284,0.758172,0.221677,2.417296,0.917891,0.143874,0.123473,0.092379,0.339201
970,0.100056,1,0.207639,0.14014,0.004441,0.108774,0.028236,0.0504,0.073127,0.078261,0.02495,2.760299,2.014487,4.201483,2.277366,0.156562,0.127113,0.045969,0.344434
971,0.053635,1,0.196913,0.109838,0.026902,0.092133,0.052846,0.121413,0.124146,0.086978,0.016914,4.21062,2.734163,4.209967,0.474377,0.163224,0.148904,0.077996,0.34494
972,0.089,1,0.211345,0.117239,0.04433,0.107106,0.051114,0.094259,0.057204,0.080671,0.003728,2.842906,1.403504,1.972289,1.983486,0.137233,0.141122,0.053376,0.384223
973,0.03828,1,0.226598,0.098283,0.00517,0.030534,0.047367,0.061506,0.106773,0.069312,0.028973,1.010174,1.298612,1.032227,0.971492,0.137558,0.132376,0.036792,0.389954
974,0.113993,1,0.176329,0.110803,0.022755,0.058747,0.029257,0.116108,0.106654,0.063356,0.000077,4.046317,2.20229,2.428615,1.878838,0.119231,0.144208,0.026986,0.350352
975,0.092627,1,0.223717,0.119356,0.023557,0.038501,0.023857,0.085698,0.07796,0.04354,0.001258,1.824546,2.992612,3.428769,2.122109,0.13763,0.104443,0.04491,0.361594
976,0.091674,1,0.223347,0.087614,0.00993,0.106552,0.017692,0.119924,0.084341,0.08824,0.050829,2.751755,1.598342,2.749911,2.196744,0.125512,0.113527,0.060912,0.38463
977,0.110465,1,0.215279,0.055796,0.016326,0.026223,0.054677,0.060823,0.099159,0.091699,0.023969,3.237679,1.499632,1.70077,1.031366,0.123755,0.102929,0.059757,0.354977
978,0.061611,1,0.160977,0.139311,0.001761,0.05352,0.07318,0.116457,0.084983,0.03186,0.019431,0.878666,2.18765,1.770484,0.147326,0.088258,0.154412,0.029704,0.386089
979,0.069942,1,0.242771,0.08514,0.026286,0.060603,0.044428,0.072928,0.129473,0.040669,0.020652,3.826344,1.564556,3.76605,1.943647,0.156718,0.141794,0.045403,0.398999
980,0.111893,1,0.219236,0.052508,0.009601,0.099702,0.064264,0.093412,0.105922,0.076428,0.040068,0.724117,0.143682,1.208536,1.763127,0.129513,0.118608,0.080685,0.35975
981,0.037791,1,0.237203,0.109304,0.001403,0.026931,0.075032,0.102955,0.070432,0.040375,0.033059,3.953889,1.296537,3.522726,2.563445,0.15564,0.113956,0.069603,0.371292
982,0.073193,1,0.187121,0.058132,0.030489,0.073956,0.016858,0.08825,0.09261,0.052974,0.012253,2.72954,2.562808,1.168444,0.80119,0.08669,0.090402,0.076717,0.36823
983,0.095718,1,0.217493,0.090092,0.047125,0.074446,0.059878,0.098559,0.101733,0.068727,0.018144,2.615147,2.823528,1.07352,0.359084,0.126818,0.103062,0.055818,0.402941
984,0.056849,1,0.180373,0.098691,0.013274,0.1086,0.02856,0.092817,0.124006,0.073298,0.000749,4.219731,2.546317,4.64225,1.536095,0.13772,0.108194,0.056113,0.347599
985,0.045659,1,0.2337,0.076312,0.021749,0.028623,0.01907,0.098638,0.060852,0.073671,0.051063,1.523745,1.120355,0.956782,0.661849,0.091599,0.161324,0.046779,0.358628
986,0.05325,1,0.212339,0.087167,0.037383,0.086819,0.034663,0.124932,0.093919,0.039279,0.046858,2.667704,1.79387,3.269212,1.402797,0.145857,0.128009,0.033749,0.392672
987,0.043303,1,0.18254,0.062972,0.020522,0.026489,0.006724,0.070906,0.095435,0.086858,0.007897,0.775339,1.368596,1.607312,0.680505,0.135266,0.097709,0.093424,0.347127
988,0.095352,1,0.17703,0.070637,0.010627,0.051742,0.018206,0.114876,0.066568,0.060494,0.015703,1.40796,2.712544,2.138895,1.339615,0.102534,0.146479,0.095419,0.352676
989,0.043648,1,0.158395,0.071077,0.013566,0.038005,0.06432,0.073022,0.057922,0.03264,0.060414,1.411095,1.647045,4.495229,0.736771,0.139515,0.15284,0.051883,0.393003
990,0.063106,1,0.223108,0.094907,0.031457,0.105338,0.040768,0.055425,0.124264,0.052011,0.02788,1.961598,0.463047,3.883709,1.435005,0.084966,0.10085,0.095927,0.374738
991,0.095143,1,0.155458,0.136826,0.01512,0.09423,0.027411,0.069806,0.089809,0.042379,0.027651,1.791486,1.579519,2.752716,1.642105,0.156882,0.10423,0.057967,0.362071
992,0.042157,1,0.179402,0.10263,0.037087,0.080203,0.03807,0.063561,0.112852,0.077772,0.054695,3.229889,2.689873,3.010421,1.257157,0.153989,0.124956,0.076033,0.376122
993,0.111544,1,0.16917,0.11295,0.023203,0.105515,0.049363,0.070034,0.126743,0.03801,0.042829,3.525349,1.625878,2.932912,0.793503,0.161262,0.161667,0.041645,0.39594
994,0.035699,1,0.155775,0.10483,0.038127,0.113093,0.036665,0.055093,0.116429,0.088952,0.027259,3.369548,1.013884,1.303511,2.064677,0.143259,0.108365,0.038311,0.401392
995,0.094481,1,0.159787,0.077411,0.045686,0.036823,0.053656,0.066835,0.099886,0.104079,0.03722,0.419378,1.582486,4.631503,1.513645,0.116039,0.154249,0.04463,0.393228
996,0.029515,1,0.22494,0.133107,0.049118,0.044019,0.029975,0.115975,0.078392,0.054299,0.051445,1.914251,1.105555,1.788522,0.836264,0.15231,0.130777,0.034782,0.368533
997,0.041809,1,0.160751,0.108504,0.006524,0.057646,0.020595,0.077074,0.126226,0.031287,0.003915,0.322463,1.645265,3.601659,1.796928,0.158451,0.141417,0.095577,0.329051
998,0.043766,1,0.222147,0.136374,0.023873,0.049074,0.033625,0.123112,0.106875,0.061703,0.003289,2.59945,1.355877,1.914888,1.307406,0.134618,0.087571,0.077887,0.329528
999,0.025856,1,0.17781,0.052085,0.050235,0.084714,0.009094,0.114762,0.095,0.066755,0.022669,0.833447,0.698825,2.118666,0.301656,0.143974,0.118568,0.06193,0.338742
1000,0.084103,1,0.158631,0.05627,0.027521,0.069287,0.057107,0.122521,0.117212,0.059864,0.00148,3.434043,3.29149,1.122943,1.970306,0.124539,0.132013,0.063242,0.388337
1001,0.085396,1,0.199747,0.102218,0.030416,0.089536,0.0372,0.085507,0.108191,0.075827,0.035631,2.836245,0.153867,2.997673,1.500625,0.098351,0.08573,0.073662,0.358953
1002,0.071829,1,0.184982,0.125478,0.034083,0.076237,0.011443,0.096929,0.052048,0.109245,0.043375,3.008053,1.366255,0.810441,2.549235,0.120622,0.111073,0.036312,0.326884
1003,0.089418,1,0.186798,0.122345,0.04401,0.082793,0.001495,0.052264,0.066072,0.087706,0.038832,0.938525,2.51562,3.212016,1.025041,0.151869,0.118355,0.056411,0.333477
1004,0.100282,1,0.197936,0.112862,0.045406,0.059959,0.050407,0.069157,0.097668,0.089697,0.017647,3.71239,3.235069,2.971438,1.11784,0.099359,0.116976,0.090009,0.325669
1005,0.067582,1,0.173649,0.086464,0.003964,0.113382,0.029799,0.056744,0.124894,0.072543,0.018619,3.479707,2.465953,2.0592,0.514082,0.147298,0.11466,0.061158,0.337474
1006,0.073459,1,0.184931,0.128641,0.012586,0.079578,0.060141,0.093271,0.087791,0.095593,0.047625,2.822296,2.115486,2.798,2.49706,0.160864,0.123784,0.097361,0.356549
1007,0.040197,1,0.206569,0.095025,0.025013,0.07597,0.038498,0.094332,0.059993,0.089922,0.016003,0.564361,1.130342,3.501919,2.393277,0.13146,0.144758,0.02834,0.346248
1008,0.041032,1,0.174269,0.113622,0.018894,0.06715,0.046747,0.082596,0.07307,0.064148,0.030771,2.494898,2.133088,2.577764,2.163244,0.157444,0.108922,0.019913,0.39916
1009,0.063787,1,0.193757,0.140834,0.049992,0.084607,0.014544,0.099995,0.097756,0.056481,0.01238,0.312204,2.866774,4.670031,0.698351,0.116381,0.155207,0.053801,0.332884
1010,0.112398,1,0.234536,0.069437,0.050721,0.03697,0.023463,0.072307,0.115429,0.090215,0.032504,1.615107,0.650393,4.055677,1.209302,0.140407,0.143498,0.039183,0.369936
1011,0.100829,1,0.20117,0.081994,0.037634,0.043171,0.047265,0.099768,0.083736,0.075391,0.010014,4.138674,1.822223,2.268771,0.515266,0.163167,0.093797,0.025726,0.391109
1012,0.048719,1,0.22467,0.099869,0.017863,0.061585,0.070985,0.094865,0.115123,0.10333,0.059925,3.146683,0.149812,1.720536,0.885238,0.103246,0.089753,0.081775,0.346576
1013,0.098201,1,0.208095,0.124236,0.049487,0.066329,0.04339,0.057092,0.111894,0.065861,0.021823,3.185658,2.118606,2.555841,1.461135,0.13288,0.10881,0.033183,0.394145
1014,0.040884,1,0.205924,0.124719,0.014459,0.110514,0.040933,0.115809,0.081334,0.059054,0.00265,1.457021,1.008837,3.751079,2.551219,0.127855,0.157265,0.091754,0.344553
1015,0.032108,1,0.175949,0.067232,0.016268,0.089714,0.040594,0.123868,0.092317,0.039592,0.02675,0.281055,0.33344,2.091391,0.915928,0.098247,0.153341,0.034441,0.398269
1016,0.079103,1,0.166781,0.119762,0.005434,0.045789,0.05586,0.120765,0.056684,0.095223,0.04641,1.775265,1.362999,1.183241,1.686827,0.13241,0.146153,0.023935,0.3477
1017,0.047321,1,0.243499,0.105856,0.018321,0.047659,0.059313,0.054596,0.077728,0.09202,0.030599,2.732669,0.229172,3.062915,1.677461,0.142371,0.159173,0.09448,0.366868
1018,0.096917,1,0.210202,0.06957,0.012715,0.055561,0.060321,0.097356,0.098861,0.065783,0.05074,1.06529,2.211134,2.832079,1.731914,0.096083,0.132928,0.085502,0.396638
1019,0.106728,1,0.241112,0.079765,0.029396,0.071765,0.058009,0.126121,0.089689,0.057141,0.038358,3.28567,2.853735,2.953506,2.349364,0.13249,0.103855,0.081152,0.355356
1020,0.075072,1,0.176029,0.095154,0.014211,0.057243,0.008053,0.076409,0.121466,0.036603,0.007274,0.605628,2.97004,4.052156,2.433586,0.117398,0.144507,0.083936,0.386615
1021,0.072185,1,0.167492,0.108049,0.026605,0.053195,0.018912,0.115352,0.078439,0.043473,0.001723,3.586303,1.036948,1.584486,1.584266,0.108376,0.121281,0.074464,0.374652
1022,0.049557,1,0.19509,0.097372,0.012208,0.104245,0.005038,0.091411,0.062563,0.089633,0.044499,3.545286,1.586262,1.297603,1.823765,0.135844,0.11347,0.087932,0.352913
1023,0.089685,1,0.190061,0.083817,0.023635,0.100586,0.001804,0.086308,0.116772,0.104587,0.023767,3.958517,1.464942,4.122621,0.672468,0.106372,0.148511,0.056726,0.379966
